# This .csv file was created 12.10.2024 14:34
# extracted out of file prod_mindist_mol_dimerarea.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"dimerarea-MOL"
"263150.0";"0.2850229"
"263160.0";"0.2833834"
"263170.0";"0.2832983"
"263180.0";"0.2794011"
"263190.0";"0.2374739"
"263200.0";"0.2644541"
"263210.0";"0.193923"
"263220.0";"0.2773826"
"263230.0";"0.2938977"
"263240.0";"0.3029356"
"263250.0";"0.3037071"
"263260.0";"0.2288518"
"263270.0";"0.2507271"
"263280.0";"0.2655596"
"263290.0";"0.230506"
"263300.0";"0.2676773"
"263310.0";"0.2756048"
"263320.0";"0.262185"
"263330.0";"0.264979"
"263340.0";"0.2666629"
"263350.0";"0.2836728"
"263360.0";"0.2767691"
"263370.0";"0.2485977"
"263380.0";"0.263631"
"263390.0";"0.2715488"
"263400.0";"0.2528911"
"263410.0";"0.2841655"
"263420.0";"0.2517008"
"263430.0";"0.2759219"
"263440.0";"0.2349339"
"263450.0";"0.2536734"
"263460.0";"0.2780901"
"263470.0";"0.2640341"
"263480.0";"0.234134"
"263490.0";"0.2769023"
"263500.0";"0.2512445"
"263510.0";"0.2586055"
"263520.0";"0.27803"
"263530.0";"0.2939221"
"263540.0";"0.2356883"
"263550.0";"0.3501949"
"263560.0";"0.2795085"
"263570.0";"0.2725468"
"263580.0";"0.2617971"
"263590.0";"0.2533813"
"263600.0";"0.2498538"
"263610.0";"0.2703227"
"263620.0";"0.2661504"
"263630.0";"0.2960171"
"263640.0";"0.2649393"
"263650.0";"0.2700411"
"263660.0";"0.2747505"
"263670.0";"0.3091443"
"263680.0";"0.2663927"
"263690.0";"0.2472105"
"263700.0";"0.2914048"
"263710.0";"0.258381"
"263720.0";"0.3063861"
"263730.0";"0.2897754"
"263740.0";"0.2439697"
"263750.0";"0.2590564"
"263760.0";"0.2817549"
"263770.0";"0.3242264"
"263780.0";"0.289076"
"263790.0";"0.2834096"
"263800.0";"0.2827829"
"263810.0";"0.2811302"
"263820.0";"0.2977757"
"263830.0";"0.2650227"
"263840.0";"0.231095"
"263850.0";"0.2604862"
"263860.0";"0.2810091"
"263870.0";"0.2505573"
"263880.0";"0.2547958"
"263890.0";"0.254297"
"263900.0";"0.2402123"
"263910.0";"0.2514536"
"263920.0";"0.2906922"
"263930.0";"0.2212187"
"263940.0";"0.220184"
"263950.0";"0.2347279"
"263960.0";"0.2919405"
"263970.0";"0.2426134"
"263980.0";"0.258213"
"263990.0";"0.2530697"
"264000.0";"0.2657277"
"264010.0";"0.3082545"
"264020.0";"0.254409"
"264030.0";"0.2726186"
"264040.0";"0.2469895"
"264050.0";"0.2299957"
"264060.0";"0.2480343"
"264070.0";"0.2437342"
"264080.0";"0.2897899"
"264090.0";"0.2412841"
"264100.0";"0.2161527"
"264110.0";"0.2672841"
"264120.0";"0.2766027"
"264130.0";"0.2594243"
"264140.0";"0.276063"
"264150.0";"0.2501417"
"264160.0";"0.2765975"
"264170.0";"0.2712376"
"264180.0";"0.2718018"
"264190.0";"0.2872675"
"264200.0";"0.2593957"
"264210.0";"0.2553862"
"264220.0";"0.2655161"
"264230.0";"0.2594777"
"264240.0";"0.2377017"
"264250.0";"0.2628077"
"264260.0";"0.2755157"
"264270.0";"0.2588632"
"264280.0";"0.2657276"
"264290.0";"0.2492992"
"264300.0";"0.2412382"
"264310.0";"0.2624136"
"264320.0";"0.2812916"
"264330.0";"0.2655517"
"264340.0";"0.2622215"
"264350.0";"0.2551979"
"264360.0";"0.2790864"
"264370.0";"0.2610149"
"264380.0";"0.261182"
"264390.0";"0.2338369"
"264400.0";"0.2749577"
"264410.0";"0.2544093"
"264420.0";"0.2571655"
"264430.0";"0.241506"
"264440.0";"0.2254905"
"264450.0";"0.2518213"
"264460.0";"0.2406016"
"264470.0";"0.2279323"
"264480.0";"0.2510333"
"264490.0";"0.2584688"
"264500.0";"0.2645183"
"264510.0";"0.2540568"
"264520.0";"0.2669865"
"264530.0";"0.2573656"
"264540.0";"0.2545704"
"264550.0";"0.2705641"
"264560.0";"0.2612849"
"264570.0";"0.2627946"
"264580.0";"0.2503853"
"264590.0";"0.2774324"
"264600.0";"0.2961921"
"264610.0";"0.2370191"
"264620.0";"0.2617236"
"264630.0";"0.2527092"
"264640.0";"0.244256"
"264650.0";"0.2550471"
"264660.0";"0.2654394"
"264670.0";"0.32604"
"264680.0";"0.2839814"
"264690.0";"0.2570331"
"264700.0";"0.2282229"
"264710.0";"0.246481"
"264720.0";"0.2908883"
"264730.0";"0.2815261"
"264740.0";"0.3253138"
"264750.0";"0.2905859"
"264760.0";"0.2454745"
"264770.0";"0.2853913"
"264780.0";"0.2743154"
"264790.0";"0.2823017"
"264800.0";"0.2756687"
"264810.0";"0.2119131"
"264820.0";"0.2581663"
"264830.0";"0.2968457"
"264840.0";"0.2687397"
"264850.0";"0.278"
"264860.0";"0.2742157"
"264870.0";"0.2659487"
"264880.0";"0.2618741"
"264890.0";"0.2501897"
"264900.0";"0.3250912"
"264910.0";"0.2575286"
"264920.0";"0.2742429"
"264930.0";"0.297231"
"264940.0";"0.301142"
"264950.0";"0.2929059"
"264960.0";"0.3223241"
"264970.0";"0.2692694"
"264980.0";"0.2819827"
"264990.0";"0.2373957"
"265000.0";"0.2965693"
"265010.0";"0.276568"
"265020.0";"0.255892"
"265030.0";"0.2753576"
"265040.0";"0.3092283"
"265050.0";"0.2719295"
"265060.0";"0.2863582"
"265070.0";"0.2689309"
"265080.0";"0.3019105"
"265090.0";"0.3034219"
"265100.0";"0.2938112"
"265110.0";"0.2937793"
"265120.0";"0.2975131"
"265130.0";"0.2885451"
"265140.0";"0.269119"
"265150.0";"0.3011407"
"265160.0";"0.2735799"
"265170.0";"0.2571248"
"265180.0";"0.234158"
"265190.0";"0.3052228"
"265200.0";"0.2989978"
"265210.0";"0.2689483"
"265220.0";"0.3136713"
"265230.0";"0.2727134"
"265240.0";"0.2876164"
"265250.0";"0.2798642"
"265260.0";"0.2572063"
"265270.0";"0.3019621"
"265280.0";"0.2585589"
"265290.0";"0.3043187"
"265300.0";"0.2975436"
"265310.0";"0.3228409"
"265320.0";"0.2831069"
"265330.0";"0.2814634"
"265340.0";"0.2935543"
"265350.0";"0.2976809"
"265360.0";"0.2894847"
"265370.0";"0.2727233"
"265380.0";"0.2289538"
"265390.0";"0.2775194"
"265400.0";"0.3162484"
"265410.0";"0.3266452"
"265420.0";"0.2504876"
"265430.0";"0.3062299"
"265440.0";"0.2552441"
"265450.0";"0.2732579"
"265460.0";"0.2674209"
"265470.0";"0.2568112"
"265480.0";"0.3453162"
"265490.0";"0.2782088"
"265500.0";"0.2933492"
"265510.0";"0.2863148"
"265520.0";"0.2726023"
"265530.0";"0.2784011"
"265540.0";"0.2902913"
"265550.0";"0.2947451"
"265560.0";"0.276733"
"265570.0";"0.3065954"
"265580.0";"0.3375401"
"265590.0";"0.3176675"
"265600.0";"0.279931"
"265610.0";"0.2808163"
"265620.0";"0.2475608"
"265630.0";"0.288286"
"265640.0";"0.2917586"
"265650.0";"0.2634199"
"265660.0";"0.2746083"
"265670.0";"0.2583062"
"265680.0";"0.2784622"
"265690.0";"0.2929027"
"265700.0";"0.2610996"
"265710.0";"0.2594239"
"265720.0";"0.2875976"
"265730.0";"0.2642365"
"265740.0";"0.2635563"
"265750.0";"0.3032971"
"265760.0";"0.2735596"
"265770.0";"0.2713469"
"265780.0";"0.2427452"
"265790.0";"0.2741173"
"265800.0";"0.3192575"
"265810.0";"0.2635528"
"265820.0";"0.2555148"
"265830.0";"0.2707802"
"265840.0";"0.2665875"
"265850.0";"0.2915649"
"265860.0";"0.2841633"
"265870.0";"0.2956992"
"265880.0";"0.2641572"
"265890.0";"0.3120605"
"265900.0";"0.3025641"
"265910.0";"0.3143315"
"265920.0";"0.2543882"
"265930.0";"0.2873565"
"265940.0";"0.2661391"
"265950.0";"0.2562965"
"265960.0";"0.27154"
"265970.0";"0.2767465"
"265980.0";"0.2956845"
"265990.0";"0.2843063"
"266000.0";"0.2337604"
"266010.0";"0.2360283"
"266020.0";"0.3322008"
"266030.0";"0.2469534"
"266040.0";"0.274027"
"266050.0";"0.266342"
"266060.0";"0.2581067"
"266070.0";"0.305489"
"266080.0";"0.2988742"
"266090.0";"0.2666422"
"266100.0";"0.2764521"
"266110.0";"0.2589384"
"266120.0";"0.2981509"
"266130.0";"0.2897719"
"266140.0";"0.2713178"
"266150.0";"0.2853425"
"266160.0";"0.2490639"
"266170.0";"0.2874527"
"266180.0";"0.3004759"
"266190.0";"0.2832208"
"266200.0";"0.2342352"
"266210.0";"0.2391839"
"266220.0";"0.3136896"
"266230.0";"0.3288788"
"266240.0";"0.2727433"
"266250.0";"0.2666103"
"266260.0";"0.3010864"
"266270.0";"0.267897"
"266280.0";"0.2716078"
"266290.0";"0.3018432"
"266300.0";"0.2331995"
"266310.0";"0.274455"
"266320.0";"0.2546408"
"266330.0";"0.253222"
"266340.0";"0.2885305"
"266350.0";"0.2424561"
"266360.0";"0.2610859"
"266370.0";"0.2908286"
"266380.0";"0.2802137"
"266390.0";"0.2577498"
"266400.0";"0.2855562"
"266410.0";"0.3165329"
"266420.0";"0.2468235"
"266430.0";"0.3092476"
"266440.0";"0.2686057"
"266450.0";"0.2579345"
"266460.0";"0.2615382"
"266470.0";"0.2860078"
"266480.0";"0.257684"
"266490.0";"0.2497699"
"266500.0";"0.2648507"
"266510.0";"0.2647805"
"266520.0";"0.258869"
"266530.0";"0.3141882"
"266540.0";"0.2730947"
"266550.0";"0.2638451"
"266560.0";"0.2829713"
"266570.0";"0.2608639"
"266580.0";"0.2500518"
"266590.0";"0.246235"
"266600.0";"0.2814979"
"266610.0";"0.2848195"
"266620.0";"0.2694309"
"266630.0";"0.3079137"
"266640.0";"0.2448018"
"266650.0";"0.2692526"
"266660.0";"0.3053612"
"266670.0";"0.2760471"
"266680.0";"0.3141641"
"266690.0";"0.2921236"
"266700.0";"0.2866112"
"266710.0";"0.2817201"
"266720.0";"0.2656723"
"266730.0";"0.2719721"
"266740.0";"0.2987722"
"266750.0";"0.2818684"
"266760.0";"0.2882219"
"266770.0";"0.3051569"
"266780.0";"0.274349"
"266790.0";"0.278713"
"266800.0";"0.2882929"
"266810.0";"0.3000485"
"266820.0";"0.2918825"
"266830.0";"0.2617677"
"266840.0";"0.3208449"
"266850.0";"0.2669379"
"266860.0";"0.2971141"
"266870.0";"0.3279555"
"266880.0";"0.2862689"
"266890.0";"0.2760545"
"266900.0";"0.323923"
"266910.0";"0.2520194"
"266920.0";"0.252868"
"266930.0";"0.2829433"
"266940.0";"0.2925218"
"266950.0";"0.277777"
"266960.0";"0.2678415"
"266970.0";"0.2791435"
"266980.0";"0.2898482"
"266990.0";"0.3090263"
"267000.0";"0.2530873"
"267010.0";"0.3062433"
"267020.0";"0.3005692"
"267030.0";"0.2798684"
"267040.0";"0.2285386"
"267050.0";"0.2950894"
"267060.0";"0.2965957"
"267070.0";"0.2784337"
"267080.0";"0.2772167"
"267090.0";"0.2885776"
"267100.0";"0.2646106"
"267110.0";"0.2975586"
"267120.0";"0.2445529"
"267130.0";"0.2584505"
"267140.0";"0.2865394"
"267150.0";"0.2622385"
"267160.0";"0.3112716"
"267170.0";"0.2584972"
"267180.0";"0.2884627"
"267190.0";"0.2495461"
"267200.0";"0.2612969"
"267210.0";"0.2751052"
"267220.0";"0.2223807"
"267230.0";"0.2678221"
"267240.0";"0.269327"
"267250.0";"0.3064742"
"267260.0";"0.251446"
"267270.0";"0.2631392"
"267280.0";"0.2594166"
"267290.0";"0.2677503"
"267300.0";"0.2551976"
"267310.0";"0.2438318"
"267320.0";"0.2556562"
"267330.0";"0.271081"
"267340.0";"0.269971"
"267350.0";"0.2571476"
"267360.0";"0.2886347"
"267370.0";"0.2691096"
"267380.0";"0.2465079"
"267390.0";"0.3213187"
"267400.0";"0.2545214"
"267410.0";"0.2875464"
"267420.0";"0.2984278"
"267430.0";"0.2522425"
"267440.0";"0.2907249"
"267450.0";"0.2780288"
"267460.0";"0.2903806"
"267470.0";"0.2856618"
"267480.0";"0.2653418"
"267490.0";"0.2982227"
"267500.0";"0.2724799"
"267510.0";"0.2661581"
"267520.0";"0.3007159"
"267530.0";"0.3472124"
"267540.0";"0.2731757"
"267550.0";"0.3480401"
"267560.0";"0.2813056"
"267570.0";"0.2682721"
"267580.0";"0.2408547"
"267590.0";"0.2794892"
"267600.0";"0.2996718"
"267610.0";"0.2590925"
"267620.0";"0.2623162"
"267630.0";"0.2996432"
"267640.0";"0.2653023"
"267650.0";"0.3249153"
"267660.0";"0.2704332"
"267670.0";"0.2384327"
"267680.0";"0.265746"
"267690.0";"0.3008412"
"267700.0";"0.2852619"
"267710.0";"0.264246"
"267720.0";"0.2810802"
"267730.0";"0.2862482"
"267740.0";"0.234114"
"267750.0";"0.2934006"
"267760.0";"0.2698622"
"267770.0";"0.2814907"
"267780.0";"0.2478508"
"267790.0";"0.317939"
"267800.0";"0.29803"
"267810.0";"0.2784405"
"267820.0";"0.2842554"
"267830.0";"0.2831437"
"267840.0";"0.2653103"
"267850.0";"0.3050134"
"267860.0";"0.2770944"
"267870.0";"0.2869168"
"267880.0";"0.2829377"
"267890.0";"0.2970384"
"267900.0";"0.2859335"
"267910.0";"0.2876002"
"267920.0";"0.2689047"
"267930.0";"0.2919248"
"267940.0";"0.3014327"
"267950.0";"0.2800183"
"267960.0";"0.2653915"
"267970.0";"0.2812721"
"267980.0";"0.2713778"
"267990.0";"0.2782334"
"268000.0";"0.3004311"
"268010.0";"0.2485848"
"268020.0";"0.270767"
"268030.0";"0.2703329"
"268040.0";"0.2748456"
"268050.0";"0.2094867"
"268060.0";"0.2672559"
"268070.0";"0.3109339"
"268080.0";"0.3280279"
"268090.0";"0.3084038"
"268100.0";"0.255039"
"268110.0";"0.2784852"
"268120.0";"0.2970286"
"268130.0";"0.2552863"
"268140.0";"0.2662198"
"268150.0";"0.2610225"
"268160.0";"0.2961858"
"268170.0";"0.2575076"
"268180.0";"0.2796769"
"268190.0";"0.2738084"
"268200.0";"0.2604249"
"268210.0";"0.2755156"
"268220.0";"0.2786649"
"268230.0";"0.3028299"
"268240.0";"0.3043379"
"268250.0";"0.3102151"
"268260.0";"0.2381342"
"268270.0";"0.2706161"
"268280.0";"0.2599504"
"268290.0";"0.3505266"
"268300.0";"0.3088043"
"268310.0";"0.3254798"
"268320.0";"0.2808867"
"268330.0";"0.2617672"
"268340.0";"0.2867614"
"268350.0";"0.2771752"
"268360.0";"0.2957889"
"268370.0";"0.2341133"
"268380.0";"0.2918581"
"268390.0";"0.2640468"
"268400.0";"0.2804176"
"268410.0";"0.2816754"
"268420.0";"0.2561193"
"268430.0";"0.2697574"
"268440.0";"0.2818026"
"268450.0";"0.278272"
"268460.0";"0.2775126"
"268470.0";"0.3110448"
"268480.0";"0.2562344"
"268490.0";"0.2675888"
"268500.0";"0.2432613"
"268510.0";"0.2913855"
"268520.0";"0.2455095"
"268530.0";"0.2385564"
"268540.0";"0.2607618"
"268550.0";"0.2535915"
"268560.0";"0.2625173"
"268570.0";"0.2860525"
"268580.0";"0.2529254"
"268590.0";"0.2842204"
"268600.0";"0.2682779"
"268610.0";"0.298263"
"268620.0";"0.2485883"
"268630.0";"0.2638051"
"268640.0";"0.2647752"
"268650.0";"0.2774636"
"268660.0";"0.221326"
"268670.0";"0.2747249"
"268680.0";"0.2487834"
"268690.0";"0.2743768"
"268700.0";"0.2615742"
"268710.0";"0.2648966"
"268720.0";"0.2563807"
"268730.0";"0.2122163"
"268740.0";"0.1988092"
"268750.0";"0.179549"
"268760.0";"0.1997847"
"268770.0";"0.1812484"
"268780.0";"0.2366299"
"268790.0";"0.2041519"
"268800.0";"0.1766292"
"268810.0";"0.2659731"
"268820.0";"0.2259221"
"268830.0";"0.2892508"
"268840.0";"0.2747109"
"268850.0";"0.2661619"
"268860.0";"0.2569708"
"268870.0";"0.2713977"
"268880.0";"0.2859225"
"268890.0";"0.2502635"
"268900.0";"0.2540137"
"268910.0";"0.2643369"
"268920.0";"0.2846351"
"268930.0";"0.2610858"
"268940.0";"0.2943972"
"268950.0";"0.2907592"
"268960.0";"0.2791217"
"268970.0";"0.3281069"
"268980.0";"0.2755522"
"268990.0";"0.2937633"
"269000.0";"0.2805816"
"269010.0";"0.3041974"
"269020.0";"0.2956162"
"269030.0";"0.2886899"
"269040.0";"0.2811406"
"269050.0";"0.2785303"
"269060.0";"0.249074"
"269070.0";"0.2731614"
"269080.0";"0.2840863"
"269090.0";"0.2956773"
"269100.0";"0.2636233"
"269110.0";"0.2441412"
"269120.0";"0.2673201"
"269130.0";"0.2654662"
"269140.0";"0.2741275"
"269150.0";"0.279265"
"269160.0";"0.2611415"
"269170.0";"0.2906306"
"269180.0";"0.2819842"
"269190.0";"0.2784128"
"269200.0";"0.2539015"
"269210.0";"0.333102"
"269220.0";"0.3335921"
"269230.0";"0.334594"
"269240.0";"0.3148859"
"269250.0";"0.3218789"
"269260.0";"0.2532413"
"269270.0";"0.2584739"
"269280.0";"0.2680088"
"269290.0";"0.2798254"
"269300.0";"0.2990614"
"269310.0";"0.2851266"
"269320.0";"0.2878426"
"269330.0";"0.3150889"
"269340.0";"0.3229456"
"269350.0";"0.3024347"
"269360.0";"0.2945863"
"269370.0";"0.3141132"
"269380.0";"0.2424497"
"269390.0";"0.3022057"
"269400.0";"0.3076059"
"269410.0";"0.2553641"
"269420.0";"0.2511474"
"269430.0";"0.2544679"
"269440.0";"0.2804091"
"269450.0";"0.2579571"
"269460.0";"0.2590537"
"269470.0";"0.2990303"
"269480.0";"0.2654009"
"269490.0";"0.2553209"
"269500.0";"0.2650504"
"269510.0";"0.2798951"
"269520.0";"0.2546383"
"269530.0";"0.2677559"
"269540.0";"0.2571941"
"269550.0";"0.2636571"
"269560.0";"0.2948235"
"269570.0";"0.2683596"
"269580.0";"0.2570318"
"269590.0";"0.2546411"
"269600.0";"0.2466135"
"269610.0";"0.2776994"
"269620.0";"0.2467589"
"269630.0";"0.3076262"
"269640.0";"0.2607624"
"269650.0";"0.2530737"
"269660.0";"0.248276"
"269670.0";"0.2848317"
"269680.0";"0.2652732"
"269690.0";"0.2900794"
"269700.0";"0.2758805"
"269710.0";"0.278212"
"269720.0";"0.2499857"
"269730.0";"0.2463531"
"269740.0";"0.2751551"
"269750.0";"0.2615511"
"269760.0";"0.286842"
"269770.0";"0.2986513"
"269780.0";"0.2647319"
"269790.0";"0.2717403"
"269800.0";"0.2560964"
"269810.0";"0.2629276"
"269820.0";"0.297852"
"269830.0";"0.2896998"
"269840.0";"0.2442825"
"269850.0";"0.2771995"
"269860.0";"0.2886211"
"269870.0";"0.2797286"
"269880.0";"0.2762769"
"269890.0";"0.2802584"
"269900.0";"0.2567214"
"269910.0";"0.2689048"
"269920.0";"0.3188753"
"269930.0";"0.2924204"
"269940.0";"0.2916135"
"269950.0";"0.2849945"
"269960.0";"0.2870329"
"269970.0";"0.254453"
"269980.0";"0.2781456"
"269990.0";"0.2689867"
"270000.0";"0.2596955"
"270010.0";"0.2499876"
"270020.0";"0.2777243"
"270030.0";"0.2499322"
"270040.0";"0.2641063"
"270050.0";"0.3189811"
"270060.0";"0.2493892"
"270070.0";"0.284243"
"270080.0";"0.2309303"
"270090.0";"0.2599167"
"270100.0";"0.3012264"
"270110.0";"0.2638221"
"270120.0";"0.2789504"
"270130.0";"0.2429918"
"270140.0";"0.2883471"
"270150.0";"0.2542461"
"270160.0";"0.2647004"
"270170.0";"0.2692527"
"270180.0";"0.2473443"
"270190.0";"0.2642152"
"270200.0";"0.2483968"
"270210.0";"0.2730159"
"270220.0";"0.3028502"
"270230.0";"0.2685779"
"270240.0";"0.2701814"
"270250.0";"0.2948759"
"270260.0";"0.2847139"
"270270.0";"0.2807582"
"270280.0";"0.2654257"
"270290.0";"0.262888"
"270300.0";"0.2671999"
"270310.0";"0.2511357"
"270320.0";"0.2679047"
"270330.0";"0.2613446"
"270340.0";"0.2563643"
"270350.0";"0.2982853"
"270360.0";"0.3100551"
"270370.0";"0.2956317"
"270380.0";"0.2793529"
"270390.0";"0.2683377"
"270400.0";"0.2818315"
"270410.0";"0.2455585"
"270420.0";"0.2731466"
"270430.0";"0.2640264"
"270440.0";"0.2668225"
"270450.0";"0.2640555"
"270460.0";"0.2458886"
"270470.0";"0.2780935"
"270480.0";"0.2507448"
"270490.0";"0.2665205"
"270500.0";"0.2848606"
"270510.0";"0.2714294"
"270520.0";"0.2647318"
"270530.0";"0.280088"
"270540.0";"0.307716"
"270550.0";"0.2573244"
"270560.0";"0.2570916"
"270570.0";"0.2551799"
"270580.0";"0.2791216"
"270590.0";"0.2595013"
"270600.0";"0.2706991"
"270610.0";"0.313284"
"270620.0";"0.271779"
"270630.0";"0.2631619"
"270640.0";"0.2715971"
"270650.0";"0.3037469"
"270660.0";"0.248827"
"270670.0";"0.241284"
"270680.0";"0.2951358"
"270690.0";"0.2953747"
"270700.0";"0.2868116"
"270710.0";"0.2747618"
"270720.0";"0.2799875"
"270730.0";"0.2729188"
"270740.0";"0.2830298"
"270750.0";"0.2659191"
"270760.0";"0.319939"
"270770.0";"0.2785861"
"270780.0";"0.236157"
"270790.0";"0.2385311"
"270800.0";"0.3087538"
"270810.0";"0.266858"
"270820.0";"0.2721967"
"270830.0";"0.263759"
"270840.0";"0.2810571"
"270850.0";"0.2997752"
"270860.0";"0.2587506"
"270870.0";"0.2434543"
"270880.0";"0.2921881"
"270890.0";"0.2764873"
"270900.0";"0.2678584"
"270910.0";"0.2941374"
"270920.0";"0.3110448"
"270930.0";"0.31435"
"270940.0";"0.2468238"
"270950.0";"0.2965051"
"270960.0";"0.3314372"
"270970.0";"0.291618"
"270980.0";"0.2535529"
"270990.0";"0.3011139"
"271000.0";"0.2636399"
"271010.0";"0.3046094"
"271020.0";"0.2978559"
"271030.0";"0.2740091"
"271040.0";"0.2886542"
"271050.0";"0.2728694"
"271060.0";"0.3106091"
"271070.0";"0.284241"
"271080.0";"0.2238888"
"271090.0";"0.2785299"
"271100.0";"0.2397288"
"271110.0";"0.2586837"
"271120.0";"0.3054999"
"271130.0";"0.2771593"
"271140.0";"0.2517517"
"271150.0";"0.2824695"
"271160.0";"0.2623029"
"271170.0";"0.3111272"
"271180.0";"0.2434808"
"271190.0";"0.2863877"
"271200.0";"0.333504"
"271210.0";"0.2869075"
"271220.0";"0.2640325"
"271230.0";"0.2784637"
"271240.0";"0.271569"
"271250.0";"0.2844867"
"271260.0";"0.2685258"
"271270.0";"0.2782336"
"271280.0";"0.3042941"
"271290.0";"0.212647"
"271300.0";"0.2838697"
"271310.0";"0.2743289"
"271320.0";"0.288337"
"271330.0";"0.281441"
"271340.0";"0.2649415"
"271350.0";"0.3099002"
"271360.0";"0.2641604"
"271370.0";"0.2694926"
"271380.0";"0.2527071"
"271390.0";"0.2860138"
"271400.0";"0.2868444"
"271410.0";"0.3182357"
"271420.0";"0.2587373"
"271430.0";"0.2644883"
"271440.0";"0.2440387"
"271450.0";"0.2951155"
"271460.0";"0.2724147"
"271470.0";"0.2406885"
"271480.0";"0.2520118"
"271490.0";"0.2576782"
"271500.0";"0.2598058"
"271510.0";"0.2823011"
"271520.0";"0.2635541"
"271530.0";"0.261429"
"271540.0";"0.2954808"
"271550.0";"0.2999512"
"271560.0";"0.3051839"
"271570.0";"0.2959205"
"271580.0";"0.2348232"
"271590.0";"0.2662594"
"271600.0";"0.2500183"
"271610.0";"0.3247539"
"271620.0";"0.2552997"
"271630.0";"0.2604055"
"271640.0";"0.3035751"
"271650.0";"0.2737649"
"271660.0";"0.2402184"
"271670.0";"0.2702167"
"271680.0";"0.28265"
"271690.0";"0.2376156"
"271700.0";"0.2027859"
"271710.0";"0.2710977"
"271720.0";"0.2666718"
"271730.0";"0.2851945"
"271740.0";"0.3337151"
"271750.0";"0.3005928"
"271760.0";"0.3128527"
"271770.0";"0.2928382"
"271780.0";"0.3506911"
"271790.0";"0.2651758"
"271800.0";"0.2794651"
"271810.0";"0.2698517"
"271820.0";"0.2461218"
"271830.0";"0.2926652"
"271840.0";"0.3162054"
"271850.0";"0.329018"
"271860.0";"0.2552336"
"271870.0";"0.2518665"
"271880.0";"0.3267308"
"271890.0";"0.2859138"
"271900.0";"0.2953052"
"271910.0";"0.2896498"
"271920.0";"0.2704069"
"271930.0";"0.238049"
"271940.0";"0.2651564"
"271950.0";"0.2621646"
"271960.0";"0.2102976"
"271970.0";"0.2804459"
"271980.0";"0.2539178"
"271990.0";"0.2684938"
"272000.0";"0.3118932"
"272010.0";"0.2477477"
"272020.0";"0.2968324"
"272030.0";"0.2877218"
"272040.0";"0.2527336"
"272050.0";"0.2541222"
"272060.0";"0.2629721"
"272070.0";"0.2931348"
"272080.0";"0.2794676"
"272090.0";"0.2676055"
"272100.0";"0.2705667"
"272110.0";"0.2823508"
"272120.0";"0.2862865"
"272130.0";"0.2648113"
"272140.0";"0.2977147"
"272150.0";"0.3007054"
"272160.0";"0.2660283"
"272170.0";"0.2778459"
"272180.0";"0.2283617"
"272190.0";"0.2202502"
"272200.0";"0.2493313"
"272210.0";"0.248395"
"272220.0";"0.2784063"
"272230.0";"0.2331589"
"272240.0";"0.237504"
"272250.0";"0.254334"
"272260.0";"0.2164906"
"272270.0";"0.2523887"
"272280.0";"0.3014395"
"272290.0";"0.2507285"
"272300.0";"0.2779839"
"272310.0";"0.2484451"
"272320.0";"0.2681065"
"272330.0";"0.2647458"
"272340.0";"0.2531724"
"272350.0";"0.2459697"
"272360.0";"0.2805725"
"272370.0";"0.2659582"
"272380.0";"0.2761231"
"272390.0";"0.2758794"
"272400.0";"0.2742809"
"272410.0";"0.2583447"
"272420.0";"0.2816898"
"272430.0";"0.2546568"
"272440.0";"0.2857214"
"272450.0";"0.3399499"
"272460.0";"0.2704161"
"272470.0";"0.273196"
"272480.0";"0.2503704"
"272490.0";"0.2475902"
"272500.0";"0.2854086"
"272510.0";"0.2592956"
"272520.0";"0.262642"
"272530.0";"0.3528487"
"272540.0";"0.3304498"
"272550.0";"0.255776"
"272560.0";"0.3627187"
"272570.0";"0.2786557"
"272580.0";"0.2749749"
"272590.0";"0.2842391"
"272600.0";"0.2784922"
"272610.0";"0.2539527"
"272620.0";"0.2863934"
"272630.0";"0.2733884"
"272640.0";"0.2655001"
"272650.0";"0.246528"
"272660.0";"0.2344229"
"272670.0";"0.2552368"
"272680.0";"0.2927678"
"272690.0";"0.255257"
"272700.0";"0.2511052"
"272710.0";"0.2887158"
"272720.0";"0.2641118"
"272730.0";"0.2637593"
"272740.0";"0.2748545"
"272750.0";"0.2946112"
"272760.0";"0.2402854"
"272770.0";"0.2795456"
"272780.0";"0.303048"
"272790.0";"0.301257"
"272800.0";"0.258093"
"272810.0";"0.2674794"
"272820.0";"0.2600792"
"272830.0";"0.2535845"
"272840.0";"0.2394847"
"272850.0";"0.2453042"
"272860.0";"0.2813571"
"272870.0";"0.2941067"
"272880.0";"0.2539566"
"272890.0";"0.2333856"
"272900.0";"0.2353059"
"272910.0";"0.2590869"
"272920.0";"0.2334013"
"272930.0";"0.2626199"
"272940.0";"0.2498764"
"272950.0";"0.3068156"
"272960.0";"0.2968824"
"272970.0";"0.2852055"
"272980.0";"0.2519151"
"272990.0";"0.276536"
"273000.0";"0.2822725"
"273010.0";"0.2343416"
"273020.0";"0.2638389"
"273030.0";"0.2772116"
"273040.0";"0.2518847"
"273050.0";"0.2523505"
"273060.0";"0.2570155"
"273070.0";"0.2892821"
"273080.0";"0.228162"
"273090.0";"0.2677122"
"273100.0";"0.2409503"
"273110.0";"0.2527312"
