# This .csv file was created 12.10.2024 14:29
# extracted out of file interactions_energy.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_1
# Original file was created by command :
"GROMACS Energies"
"Time (ps)";"Coul-SR:interactions_mol8_AS-MOL";"LJ-SR:interactions_mol8_AS-MOL";"Coul-14:interactions_mol8_AS-MOL";"LJ-14:interactions_mol8_AS-MOL"
"240490.0";"-596.087524";"-207.130829";"0.0";"0.0"
"240500.0";"-565.572449";"-229.198166";"0.0";"0.0"
"240510.0";"-568.633911";"-186.941528";"0.0";"0.0"
"240520.0";"-637.425293";"-166.316666";"0.0";"0.0"
"240530.0";"-568.524475";"-215.703369";"0.0";"0.0"
"240540.0";"-557.634521";"-193.975037";"0.0";"0.0"
"240550.0";"-476.699829";"-209.345398";"0.0";"0.0"
"240560.0";"-548.224304";"-239.182419";"0.0";"0.0"
"240570.0";"-627.23645";"-191.234787";"0.0";"0.0"
"240580.0";"-604.137024";"-190.481537";"0.0";"0.0"
"240590.0";"-603.624695";"-172.499893";"0.0";"0.0"
"240600.0";"-514.971924";"-199.318542";"0.0";"0.0"
"240610.0";"-603.04187";"-203.656036";"0.0";"0.0"
"240620.0";"-625.931335";"-166.576675";"0.0";"0.0"
"240630.0";"-573.059204";"-198.2686";"0.0";"0.0"
"240640.0";"-479.839783";"-231.033798";"0.0";"0.0"
"240650.0";"-481.796875";"-198.131638";"0.0";"0.0"
"240660.0";"-497.356659";"-202.473587";"0.0";"0.0"
"240670.0";"-485.694824";"-216.254456";"0.0";"0.0"
"240680.0";"-566.69342";"-176.312363";"0.0";"0.0"
"240690.0";"-536.510559";"-181.874908";"0.0";"0.0"
"240700.0";"-538.868591";"-213.372009";"0.0";"0.0"
"240710.0";"-616.397583";"-188.024078";"0.0";"0.0"
"240720.0";"-723.030029";"-199.173676";"0.0";"0.0"
"240730.0";"-612.262207";"-205.042786";"0.0";"0.0"
"240740.0";"-709.690735";"-164.104675";"0.0";"0.0"
"240750.0";"-632.242249";"-197.369186";"0.0";"0.0"
"240760.0";"-619.725769";"-212.040009";"0.0";"0.0"
"240770.0";"-606.736328";"-211.341949";"0.0";"0.0"
"240780.0";"-578.488953";"-186.117371";"0.0";"0.0"
"240790.0";"-623.474976";"-201.915283";"0.0";"0.0"
"240800.0";"-644.569641";"-169.298172";"0.0";"0.0"
"240810.0";"-600.383911";"-195.618164";"0.0";"0.0"
"240820.0";"-567.886719";"-201.938354";"0.0";"0.0"
"240830.0";"-622.089661";"-205.53981";"0.0";"0.0"
"240840.0";"-618.077393";"-185.843994";"0.0";"0.0"
"240850.0";"-595.819214";"-194.550446";"0.0";"0.0"
"240860.0";"-605.597046";"-199.579605";"0.0";"0.0"
"240870.0";"-596.3255";"-205.346268";"0.0";"0.0"
"240880.0";"-553.854248";"-232.379333";"0.0";"0.0"
"240890.0";"-767.839417";"-167.230118";"0.0";"0.0"
"240900.0";"-713.572998";"-195.312027";"0.0";"0.0"
"240910.0";"-680.170837";"-202.970245";"0.0";"0.0"
"240920.0";"-644.825745";"-234.623291";"0.0";"0.0"
"240930.0";"-649.841187";"-178.619049";"0.0";"0.0"
"240940.0";"-585.52063";"-208.453369";"0.0";"0.0"
"240950.0";"-644.235413";"-183.301239";"0.0";"0.0"
"240960.0";"-632.315674";"-218.699432";"0.0";"0.0"
"240970.0";"-667.118286";"-208.38092";"0.0";"0.0"
"240980.0";"-678.327942";"-202.075348";"0.0";"0.0"
"240990.0";"-704.002136";"-216.265533";"0.0";"0.0"
"241000.0";"-634.1828";"-212.074982";"0.0";"0.0"
"241010.0";"-602.253479";"-224.366425";"0.0";"0.0"
"241020.0";"-560.099792";"-206.992645";"0.0";"0.0"
"241030.0";"-549.222168";"-190.882904";"0.0";"0.0"
"241040.0";"-522.281738";"-226.441681";"0.0";"0.0"
"241050.0";"-554.297607";"-169.755707";"0.0";"0.0"
"241060.0";"-620.459778";"-188.546722";"0.0";"0.0"
"241070.0";"-592.950989";"-178.695068";"0.0";"0.0"
"241080.0";"-607.053406";"-168.984329";"0.0";"0.0"
"241090.0";"-638.322693";"-148.813965";"0.0";"0.0"
"241100.0";"-638.793213";"-141.642578";"0.0";"0.0"
"241110.0";"-650.932678";"-193.579529";"0.0";"0.0"
"241120.0";"-595.722412";"-186.816589";"0.0";"0.0"
"241130.0";"-680.101562";"-173.378296";"0.0";"0.0"
"241140.0";"-590.753967";"-212.533249";"0.0";"0.0"
"241150.0";"-609.616577";"-213.473083";"0.0";"0.0"
"241160.0";"-564.829712";"-221.461456";"0.0";"0.0"
"241170.0";"-612.024048";"-194.968048";"0.0";"0.0"
"241180.0";"-598.616577";"-222.031372";"0.0";"0.0"
"241190.0";"-609.245789";"-219.342682";"0.0";"0.0"
"241200.0";"-675.968994";"-203.48497";"0.0";"0.0"
"241210.0";"-620.027405";"-215.138397";"0.0";"0.0"
"241220.0";"-670.496094";"-198.406311";"0.0";"0.0"
"241230.0";"-687.820068";"-211.697937";"0.0";"0.0"
"241240.0";"-657.290222";"-169.252533";"0.0";"0.0"
"241250.0";"-653.474426";"-215.243195";"0.0";"0.0"
"241260.0";"-542.156982";"-224.945755";"0.0";"0.0"
"241270.0";"-645.117615";"-208.97644";"0.0";"0.0"
"241280.0";"-647.014282";"-228.191711";"0.0";"0.0"
"241290.0";"-626.443542";"-196.187775";"0.0";"0.0"
"241300.0";"-597.494263";"-160.993408";"0.0";"0.0"
"241310.0";"-499.574951";"-222.75885";"0.0";"0.0"
"241320.0";"-598.847168";"-179.752579";"0.0";"0.0"
"241330.0";"-541.794067";"-224.680176";"0.0";"0.0"
"241340.0";"-637.974792";"-180.531555";"0.0";"0.0"
"241350.0";"-625.597229";"-215.52243";"0.0";"0.0"
"241360.0";"-671.956116";"-170.20137";"0.0";"0.0"
"241370.0";"-623.735962";"-206.185852";"0.0";"0.0"
"241380.0";"-642.038574";"-202.657776";"0.0";"0.0"
"241390.0";"-624.502075";"-183.932922";"0.0";"0.0"
"241400.0";"-712.026733";"-196.679749";"0.0";"0.0"
"241410.0";"-689.822754";"-215.032288";"0.0";"0.0"
"241420.0";"-666.839844";"-221.779114";"0.0";"0.0"
"241430.0";"-666.941589";"-200.848618";"0.0";"0.0"
"241440.0";"-703.577087";"-195.677155";"0.0";"0.0"
"241450.0";"-669.394775";"-202.135651";"0.0";"0.0"
"241460.0";"-800.492249";"-202.02829";"0.0";"0.0"
"241470.0";"-700.178772";"-214.648071";"0.0";"0.0"
"241480.0";"-697.504639";"-203.872955";"0.0";"0.0"
"241490.0";"-591.404846";"-219.659927";"0.0";"0.0"
"241500.0";"-572.729492";"-221.035278";"0.0";"0.0"
"241510.0";"-588.129028";"-222.880493";"0.0";"0.0"
"241520.0";"-595.669495";"-212.319061";"0.0";"0.0"
"241530.0";"-500.537872";"-212.583191";"0.0";"0.0"
"241540.0";"-567.192261";"-195.109497";"0.0";"0.0"
"241550.0";"-525.931885";"-202.186646";"0.0";"0.0"
"241560.0";"-520.112122";"-212.881348";"0.0";"0.0"
"241570.0";"-521.018799";"-246.565323";"0.0";"0.0"
"241580.0";"-635.451782";"-200.366135";"0.0";"0.0"
"241590.0";"-510.308075";"-214.221649";"0.0";"0.0"
"241600.0";"-559.264893";"-212.787491";"0.0";"0.0"
"241610.0";"-621.094666";"-171.637848";"0.0";"0.0"
"241620.0";"-569.557556";"-193.144379";"0.0";"0.0"
"241630.0";"-583.819275";"-180.511276";"0.0";"0.0"
"241640.0";"-646.514343";"-175.95369";"0.0";"0.0"
"241650.0";"-627.537659";"-197.259918";"0.0";"0.0"
"241660.0";"-734.199646";"-136.238403";"0.0";"0.0"
"241670.0";"-671.704285";"-223.149826";"0.0";"0.0"
"241680.0";"-665.14502";"-204.828278";"0.0";"0.0"
"241690.0";"-605.012207";"-188.421753";"0.0";"0.0"
"241700.0";"-640.548706";"-180.907349";"0.0";"0.0"
"241710.0";"-689.977356";"-219.763245";"0.0";"0.0"
"241720.0";"-622.384583";"-165.624237";"0.0";"0.0"
"241730.0";"-602.520386";"-189.886841";"0.0";"0.0"
"241740.0";"-581.614807";"-168.008286";"0.0";"0.0"
"241750.0";"-485.639648";"-186.060867";"0.0";"0.0"
"241760.0";"-590.747131";"-147.950531";"0.0";"0.0"
"241770.0";"-570.860718";"-215.63089";"0.0";"0.0"
"241780.0";"-561.816589";"-197.311386";"0.0";"0.0"
"241790.0";"-531.921753";"-223.444397";"0.0";"0.0"
"241800.0";"-589.621338";"-226.872971";"0.0";"0.0"
"241810.0";"-596.812683";"-213.152405";"0.0";"0.0"
"241820.0";"-529.056763";"-212.443497";"0.0";"0.0"
"241830.0";"-587.230164";"-220.327988";"0.0";"0.0"
"241840.0";"-565.333557";"-178.578857";"0.0";"0.0"
"241850.0";"-606.928345";"-200.944458";"0.0";"0.0"
"241860.0";"-444.142365";"-237.068604";"0.0";"0.0"
"241870.0";"-459.69278";"-221.61441";"0.0";"0.0"
"241880.0";"-542.379089";"-209.456177";"0.0";"0.0"
"241890.0";"-593.561279";"-172.407898";"0.0";"0.0"
"241900.0";"-592.085632";"-203.834671";"0.0";"0.0"
"241910.0";"-552.07251";"-208.659637";"0.0";"0.0"
"241920.0";"-617.561951";"-178.652359";"0.0";"0.0"
"241930.0";"-542.899902";"-202.940765";"0.0";"0.0"
"241940.0";"-624.03656";"-218.410431";"0.0";"0.0"
"241950.0";"-545.770569";"-209.188293";"0.0";"0.0"
"241960.0";"-505.283569";"-200.546829";"0.0";"0.0"
"241970.0";"-579.864563";"-223.626221";"0.0";"0.0"
"241980.0";"-596.479736";"-190.884995";"0.0";"0.0"
"241990.0";"-602.655151";"-214.221329";"0.0";"0.0"
"242000.0";"-615.042358";"-183.250092";"0.0";"0.0"
"242010.0";"-656.795105";"-156.730545";"0.0";"0.0"
"242020.0";"-551.769958";"-189.840805";"0.0";"0.0"
"242030.0";"-553.5896";"-228.543701";"0.0";"0.0"
"242040.0";"-549.688049";"-193.66098";"0.0";"0.0"
"242050.0";"-640.960938";"-187.742584";"0.0";"0.0"
"242060.0";"-561.19104";"-216.199463";"0.0";"0.0"
"242070.0";"-665.525391";"-164.755829";"0.0";"0.0"
"242080.0";"-612.896973";"-197.868088";"0.0";"0.0"
"242090.0";"-640.504822";"-179.097015";"0.0";"0.0"
"242100.0";"-570.025879";"-203.53447";"0.0";"0.0"
"242110.0";"-670.466553";"-181.868958";"0.0";"0.0"
"242120.0";"-574.799683";"-203.627502";"0.0";"0.0"
"242130.0";"-611.844543";"-193.883362";"0.0";"0.0"
"242140.0";"-585.953552";"-194.44104";"0.0";"0.0"
"242150.0";"-635.564392";"-197.813049";"0.0";"0.0"
"242160.0";"-590.431274";"-186.316376";"0.0";"0.0"
"242170.0";"-546.933044";"-225.375488";"0.0";"0.0"
"242180.0";"-568.660217";"-202.791504";"0.0";"0.0"
"242190.0";"-441.279083";"-168.102997";"0.0";"0.0"
"242200.0";"-468.044861";"-198.38765";"0.0";"0.0"
"242210.0";"-496.970215";"-202.630875";"0.0";"0.0"
"242220.0";"-556.443115";"-214.821732";"0.0";"0.0"
"242230.0";"-461.707947";"-190.503906";"0.0";"0.0"
"242240.0";"-468.498749";"-207.887238";"0.0";"0.0"
"242250.0";"-531.079468";"-191.895508";"0.0";"0.0"
"242260.0";"-456.618713";"-168.311981";"0.0";"0.0"
"242270.0";"-464.474152";"-205.595581";"0.0";"0.0"
"242280.0";"-492.407104";"-179.307114";"0.0";"0.0"
"242290.0";"-507.266083";"-177.924347";"0.0";"0.0"
"242300.0";"-465.917236";"-207.609238";"0.0";"0.0"
"242310.0";"-618.082275";"-183.568848";"0.0";"0.0"
"242320.0";"-621.823181";"-160.962677";"0.0";"0.0"
"242330.0";"-624.542053";"-169.41423";"0.0";"0.0"
"242340.0";"-604.119873";"-208.836426";"0.0";"0.0"
"242350.0";"-674.390869";"-164.290741";"0.0";"0.0"
"242360.0";"-547.950562";"-197.101486";"0.0";"0.0"
"242370.0";"-422.244781";"-214.503448";"0.0";"0.0"
"242380.0";"-429.856781";"-203.881378";"0.0";"0.0"
"242390.0";"-467.742615";"-229.519196";"0.0";"0.0"
"242400.0";"-459.590363";"-212.804413";"0.0";"0.0"
"242410.0";"-515.906799";"-212.556396";"0.0";"0.0"
"242420.0";"-396.441895";"-228.045609";"0.0";"0.0"
"242430.0";"-469.038452";"-192.960602";"0.0";"0.0"
"242440.0";"-422.140259";"-189.28157";"0.0";"0.0"
"242450.0";"-501.885895";"-204.246292";"0.0";"0.0"
"242460.0";"-519.756165";"-193.117493";"0.0";"0.0"
"242470.0";"-429.041138";"-213.141907";"0.0";"0.0"
"242480.0";"-495.410034";"-188.805634";"0.0";"0.0"
"242490.0";"-548.80835";"-226.690292";"0.0";"0.0"
"242500.0";"-507.987793";"-181.009155";"0.0";"0.0"
"242510.0";"-670.995605";"-191.459778";"0.0";"0.0"
"242520.0";"-665.855225";"-203.467133";"0.0";"0.0"
"242530.0";"-630.247925";"-202.771347";"0.0";"0.0"
"242540.0";"-529.292847";"-209.722824";"0.0";"0.0"
"242550.0";"-541.807251";"-170.110626";"0.0";"0.0"
"242560.0";"-573.894775";"-171.083298";"0.0";"0.0"
"242570.0";"-505.814301";"-193.934967";"0.0";"0.0"
"242580.0";"-573.42218";"-207.554337";"0.0";"0.0"
"242590.0";"-581.718445";"-189.396347";"0.0";"0.0"
"242600.0";"-581.522583";"-203.146149";"0.0";"0.0"
"242610.0";"-703.622681";"-170.378525";"0.0";"0.0"
"242620.0";"-659.559326";"-211.192108";"0.0";"0.0"
"242630.0";"-703.94397";"-215.776459";"0.0";"0.0"
"242640.0";"-633.012817";"-188.472351";"0.0";"0.0"
"242650.0";"-624.463989";"-178.997375";"0.0";"0.0"
"242660.0";"-574.567261";"-221.389252";"0.0";"0.0"
"242670.0";"-523.499634";"-210.487518";"0.0";"0.0"
"242680.0";"-477.06189";"-190.730804";"0.0";"0.0"
"242690.0";"-475.549896";"-214.020538";"0.0";"0.0"
"242700.0";"-487.332031";"-218.787628";"0.0";"0.0"
"242710.0";"-516.786011";"-212.81456";"0.0";"0.0"
"242720.0";"-480.5159";"-211.412079";"0.0";"0.0"
"242730.0";"-568.139893";"-180.494247";"0.0";"0.0"
"242740.0";"-474.519257";"-192.269501";"0.0";"0.0"
"242750.0";"-496.555603";"-229.732849";"0.0";"0.0"
"242760.0";"-475.185303";"-197.498764";"0.0";"0.0"
"242770.0";"-501.500549";"-178.305267";"0.0";"0.0"
"242780.0";"-439.953766";"-197.438965";"0.0";"0.0"
"242790.0";"-427.131958";"-210.040756";"0.0";"0.0"
"242800.0";"-507.08252";"-218.894562";"0.0";"0.0"
"242810.0";"-490.988983";"-203.045807";"0.0";"0.0"
"242820.0";"-480.434265";"-207.299271";"0.0";"0.0"
"242830.0";"-495.860291";"-211.692703";"0.0";"0.0"
"242840.0";"-445.554382";"-214.953094";"0.0";"0.0"
"242850.0";"-400.728271";"-199.277527";"0.0";"0.0"
"242860.0";"-368.504395";"-174.922516";"0.0";"0.0"
"242870.0";"-446.343903";"-174.978256";"0.0";"0.0"
"242880.0";"-504.616211";"-172.859818";"0.0";"0.0"
"242890.0";"-392.723022";"-201.92952";"0.0";"0.0"
"242900.0";"-400.954498";"-187.948364";"0.0";"0.0"
"242910.0";"-485.32196";"-210.089233";"0.0";"0.0"
"242920.0";"-446.441956";"-211.814194";"0.0";"0.0"
"242930.0";"-476.777435";"-208.613602";"0.0";"0.0"
"242940.0";"-448.400757";"-239.591019";"0.0";"0.0"
"242950.0";"-605.165222";"-199.96405";"0.0";"0.0"
"242960.0";"-513.700073";"-209.307159";"0.0";"0.0"
"242970.0";"-585.462402";"-222.167633";"0.0";"0.0"
"242980.0";"-620.738525";"-191.529175";"0.0";"0.0"
"242990.0";"-588.341309";"-208.871048";"0.0";"0.0"
"243000.0";"-660.185913";"-185.867706";"0.0";"0.0"
"243010.0";"-656.855713";"-171.812332";"0.0";"0.0"
"243020.0";"-567.069214";"-226.088654";"0.0";"0.0"
"243030.0";"-573.186279";"-229.647446";"0.0";"0.0"
"243040.0";"-531.576233";"-232.705765";"0.0";"0.0"
"243050.0";"-668.705261";"-193.514755";"0.0";"0.0"
"243060.0";"-583.097961";"-227.353241";"0.0";"0.0"
"243070.0";"-601.387268";"-215.09938";"0.0";"0.0"
"243080.0";"-575.61908";"-226.700317";"0.0";"0.0"
"243090.0";"-585.368164";"-193.43779";"0.0";"0.0"
"243100.0";"-726.026917";"-215.335083";"0.0";"0.0"
"243110.0";"-648.582642";"-212.152863";"0.0";"0.0"
"243120.0";"-628.094604";"-219.170639";"0.0";"0.0"
"243130.0";"-637.632568";"-228.865784";"0.0";"0.0"
"243140.0";"-576.02887";"-217.418823";"0.0";"0.0"
"243150.0";"-622.335327";"-197.610748";"0.0";"0.0"
"243160.0";"-584.5354";"-187.172287";"0.0";"0.0"
"243170.0";"-570.013367";"-198.4048";"0.0";"0.0"
"243180.0";"-630.175659";"-187.654099";"0.0";"0.0"
"243190.0";"-617.50116";"-187.016571";"0.0";"0.0"
"243200.0";"-666.801208";"-195.529175";"0.0";"0.0"
"243210.0";"-608.188599";"-211.4599";"0.0";"0.0"
"243220.0";"-647.95874";"-173.35582";"0.0";"0.0"
"243230.0";"-659.757202";"-213.163055";"0.0";"0.0"
"243240.0";"-599.02478";"-240.529266";"0.0";"0.0"
"243250.0";"-606.134277";"-161.661972";"0.0";"0.0"
"243260.0";"-623.334473";"-205.101974";"0.0";"0.0"
"243270.0";"-689.626709";"-217.534943";"0.0";"0.0"
"243280.0";"-566.983276";"-233.655487";"0.0";"0.0"
"243290.0";"-654.769714";"-208.556427";"0.0";"0.0"
"243300.0";"-646.414185";"-216.318466";"0.0";"0.0"
"243310.0";"-651.888611";"-221.429291";"0.0";"0.0"
"243320.0";"-684.867188";"-207.380646";"0.0";"0.0"
"243330.0";"-639.523438";"-184.482117";"0.0";"0.0"
"243340.0";"-594.527893";"-191.28186";"0.0";"0.0"
"243350.0";"-597.790039";"-220.209778";"0.0";"0.0"
"243360.0";"-600.617615";"-203.093994";"0.0";"0.0"
"243370.0";"-639.628174";"-175.731659";"0.0";"0.0"
"243380.0";"-549.892151";"-218.16629";"0.0";"0.0"
"243390.0";"-596.919556";"-197.635254";"0.0";"0.0"
"243400.0";"-562.610107";"-200.16008";"0.0";"0.0"
"243410.0";"-650.541443";"-173.438034";"0.0";"0.0"
"243420.0";"-567.551025";"-226.807953";"0.0";"0.0"
"243430.0";"-658.726318";"-208.898087";"0.0";"0.0"
"243440.0";"-640.645935";"-204.683975";"0.0";"0.0"
"243450.0";"-625.135132";"-237.603912";"0.0";"0.0"
"243460.0";"-650.044678";"-220.684433";"0.0";"0.0"
"243470.0";"-625.98584";"-226.085754";"0.0";"0.0"
"243480.0";"-600.202148";"-200.027298";"0.0";"0.0"
"243490.0";"-621.55072";"-240.645233";"0.0";"0.0"
"243500.0";"-665.730957";"-184.824524";"0.0";"0.0"
"243510.0";"-607.267212";"-225.755539";"0.0";"0.0"
"243520.0";"-603.821167";"-221.556351";"0.0";"0.0"
"243530.0";"-586.261475";"-223.333771";"0.0";"0.0"
"243540.0";"-585.408997";"-235.098206";"0.0";"0.0"
"243550.0";"-578.210327";"-233.381683";"0.0";"0.0"
"243560.0";"-685.130981";"-227.498917";"0.0";"0.0"
"243570.0";"-604.615356";"-239.096344";"0.0";"0.0"
"243580.0";"-634.515991";"-226.903076";"0.0";"0.0"
"243590.0";"-602.936523";"-222.020905";"0.0";"0.0"
"243600.0";"-530.022766";"-270.832092";"0.0";"0.0"
"243610.0";"-535.777344";"-270.195221";"0.0";"0.0"
"243620.0";"-627.253174";"-211.145599";"0.0";"0.0"
"243630.0";"-671.33075";"-210.564438";"0.0";"0.0"
"243640.0";"-608.259521";"-222.322296";"0.0";"0.0"
"243650.0";"-656.619263";"-196.460541";"0.0";"0.0"
"243660.0";"-560.457825";"-259.886108";"0.0";"0.0"
"243670.0";"-597.307251";"-223.312561";"0.0";"0.0"
"243680.0";"-567.297668";"-230.271149";"0.0";"0.0"
"243690.0";"-663.635864";"-239.898346";"0.0";"0.0"
"243700.0";"-653.530518";"-246.399292";"0.0";"0.0"
"243710.0";"-596.045227";"-218.681183";"0.0";"0.0"
"243720.0";"-649.863525";"-209.435394";"0.0";"0.0"
"243730.0";"-669.232788";"-207.356674";"0.0";"0.0"
"243740.0";"-684.66449";"-190.600418";"0.0";"0.0"
"243750.0";"-609.026855";"-211.26796";"0.0";"0.0"
"243760.0";"-671.228577";"-202.061417";"0.0";"0.0"
"243770.0";"-609.345215";"-186.165314";"0.0";"0.0"
"243780.0";"-622.10791";"-194.256729";"0.0";"0.0"
"243790.0";"-487.592896";"-230.47287";"0.0";"0.0"
"243800.0";"-664.203857";"-194.300751";"0.0";"0.0"
"243810.0";"-680.702515";"-195.399323";"0.0";"0.0"
"243820.0";"-633.413452";"-204.343033";"0.0";"0.0"
"243830.0";"-690.322632";"-184.207336";"0.0";"0.0"
"243840.0";"-641.281372";"-207.166824";"0.0";"0.0"
"243850.0";"-713.771729";"-175.936356";"0.0";"0.0"
"243860.0";"-628.062866";"-206.08046";"0.0";"0.0"
"243870.0";"-634.150146";"-199.466461";"0.0";"0.0"
"243880.0";"-558.043335";"-218.989044";"0.0";"0.0"
"243890.0";"-575.966797";"-187.548752";"0.0";"0.0"
"243900.0";"-573.542725";"-229.605743";"0.0";"0.0"
"243910.0";"-566.126221";"-213.788116";"0.0";"0.0"
"243920.0";"-596.029175";"-197.410736";"0.0";"0.0"
"243930.0";"-491.408386";"-224.141876";"0.0";"0.0"
"243940.0";"-568.394653";"-206.538574";"0.0";"0.0"
"243950.0";"-544.793335";"-231.87912";"0.0";"0.0"
"243960.0";"-593.927734";"-197.134888";"0.0";"0.0"
"243970.0";"-572.967285";"-225.564468";"0.0";"0.0"
"243980.0";"-551.742188";"-220.60202";"0.0";"0.0"
"243990.0";"-601.567993";"-233.765137";"0.0";"0.0"
"244000.0";"-614.667847";"-196.137375";"0.0";"0.0"
"244010.0";"-606.075378";"-212.377548";"0.0";"0.0"
"244020.0";"-623.853027";"-220.378052";"0.0";"0.0"
"244030.0";"-636.950378";"-206.969559";"0.0";"0.0"
"244040.0";"-646.0755";"-179.359741";"0.0";"0.0"
"244050.0";"-618.805237";"-215.077042";"0.0";"0.0"
"244060.0";"-610.375916";"-204.773666";"0.0";"0.0"
"244070.0";"-612.690125";"-190.143204";"0.0";"0.0"
"244080.0";"-616.297974";"-196.271118";"0.0";"0.0"
"244090.0";"-567.19281";"-216.1875";"0.0";"0.0"
"244100.0";"-591.499756";"-202.910568";"0.0";"0.0"
"244110.0";"-657.009827";"-188.642456";"0.0";"0.0"
"244120.0";"-569.001648";"-235.454056";"0.0";"0.0"
"244130.0";"-677.604004";"-197.134338";"0.0";"0.0"
"244140.0";"-538.421143";"-226.933075";"0.0";"0.0"
"244150.0";"-668.349915";"-210.776947";"0.0";"0.0"
"244160.0";"-612.500366";"-210.306244";"0.0";"0.0"
"244170.0";"-605.492554";"-237.105621";"0.0";"0.0"
"244180.0";"-606.882935";"-232.44104";"0.0";"0.0"
"244190.0";"-603.741211";"-234.483582";"0.0";"0.0"
"244200.0";"-627.544678";"-191.059875";"0.0";"0.0"
"244210.0";"-664.298645";"-189.476349";"0.0";"0.0"
"244220.0";"-622.507446";"-209.97551";"0.0";"0.0"
"244230.0";"-578.50647";"-220.441666";"0.0";"0.0"
"244240.0";"-643.549805";"-174.067825";"0.0";"0.0"
"244250.0";"-595.626465";"-219.409958";"0.0";"0.0"
"244260.0";"-637.420349";"-193.916229";"0.0";"0.0"
"244270.0";"-678.569458";"-202.031204";"0.0";"0.0"
"244280.0";"-593.97699";"-235.055725";"0.0";"0.0"
"244290.0";"-567.860474";"-231.326599";"0.0";"0.0"
"244300.0";"-613.775452";"-221.430161";"0.0";"0.0"
"244310.0";"-596.082153";"-218.2323";"0.0";"0.0"
"244320.0";"-517.826599";"-239.902893";"0.0";"0.0"
"244330.0";"-641.13623";"-228.745605";"0.0";"0.0"
"244340.0";"-543.408691";"-221.036224";"0.0";"0.0"
"244350.0";"-657.453491";"-173.915131";"0.0";"0.0"
"244360.0";"-608.915894";"-188.566116";"0.0";"0.0"
"244370.0";"-581.042603";"-216.694214";"0.0";"0.0"
"244380.0";"-624.024048";"-201.79335";"0.0";"0.0"
"244390.0";"-613.220947";"-190.076035";"0.0";"0.0"
"244400.0";"-642.037964";"-184.623138";"0.0";"0.0"
"244410.0";"-689.656738";"-196.652679";"0.0";"0.0"
"244420.0";"-644.616455";"-223.461823";"0.0";"0.0"
"244430.0";"-568.114258";"-214.482269";"0.0";"0.0"
"244440.0";"-630.202209";"-178.876694";"0.0";"0.0"
"244450.0";"-538.793274";"-200.504715";"0.0";"0.0"
"244460.0";"-624.949036";"-194.504944";"0.0";"0.0"
"244470.0";"-584.345703";"-216.77301";"0.0";"0.0"
"244480.0";"-590.664795";"-204.216339";"0.0";"0.0"
"244490.0";"-670.88208";"-200.805084";"0.0";"0.0"
"244500.0";"-666.320557";"-148.306885";"0.0";"0.0"
"244510.0";"-735.490845";"-182.018127";"0.0";"0.0"
"244520.0";"-655.881348";"-201.566528";"0.0";"0.0"
"244530.0";"-632.437622";"-226.610016";"0.0";"0.0"
"244540.0";"-629.34137";"-235.434052";"0.0";"0.0"
"244550.0";"-710.247803";"-165.108353";"0.0";"0.0"
"244560.0";"-667.601807";"-203.691406";"0.0";"0.0"
"244570.0";"-705.640381";"-183.903687";"0.0";"0.0"
"244580.0";"-544.548706";"-215.684113";"0.0";"0.0"
"244590.0";"-624.469238";"-237.312592";"0.0";"0.0"
"244600.0";"-641.873901";"-210.874191";"0.0";"0.0"
"244610.0";"-568.383545";"-227.448349";"0.0";"0.0"
"244620.0";"-593.480103";"-217.468231";"0.0";"0.0"
"244630.0";"-577.201538";"-234.093506";"0.0";"0.0"
"244640.0";"-645.222656";"-179.620575";"0.0";"0.0"
"244650.0";"-553.138794";"-217.884094";"0.0";"0.0"
"244660.0";"-555.439697";"-210.622223";"0.0";"0.0"
"244670.0";"-548.883728";"-247.13353";"0.0";"0.0"
"244680.0";"-597.354614";"-237.680084";"0.0";"0.0"
"244690.0";"-610.001038";"-209.209961";"0.0";"0.0"
"244700.0";"-576.336914";"-229.140198";"0.0";"0.0"
"244710.0";"-528.779602";"-213.291031";"0.0";"0.0"
"244720.0";"-567.173523";"-215.647827";"0.0";"0.0"
"244730.0";"-577.217468";"-197.407715";"0.0";"0.0"
"244740.0";"-580.892822";"-217.298447";"0.0";"0.0"
"244750.0";"-588.667175";"-217.387451";"0.0";"0.0"
"244760.0";"-535.455322";"-242.322128";"0.0";"0.0"
"244770.0";"-650.05426";"-214.375183";"0.0";"0.0"
"244780.0";"-552.108948";"-222.22287";"0.0";"0.0"
"244790.0";"-586.68335";"-230.543091";"0.0";"0.0"
"244800.0";"-593.884949";"-213.208984";"0.0";"0.0"
"244810.0";"-595.762573";"-247.79071";"0.0";"0.0"
"244820.0";"-627.780579";"-210.056458";"0.0";"0.0"
"244830.0";"-586.620667";"-189.809174";"0.0";"0.0"
"244840.0";"-455.973907";"-196.667542";"0.0";"0.0"
"244850.0";"-563.329346";"-234.898254";"0.0";"0.0"
"244860.0";"-494.965912";"-230.529587";"0.0";"0.0"
"244870.0";"-554.468872";"-218.184158";"0.0";"0.0"
"244880.0";"-591.930115";"-215.096008";"0.0";"0.0"
"244890.0";"-597.915161";"-211.545181";"0.0";"0.0"
"244900.0";"-544.763672";"-223.568558";"0.0";"0.0"
"244910.0";"-617.633301";"-200.892944";"0.0";"0.0"
"244920.0";"-503.863098";"-210.633118";"0.0";"0.0"
